安 I-LORG
市 I-LORG
腾 I-LORG
飞 I-LORG
路 I-LORG
桥 I-LORG
工 I-LORG
程 I-LORG
公 I-LORG
司 I-LORG
擅 O
自 O
缩 O
短 O
养 O
护 O
期 O
（ O
原 O
2 O
8 O
天 O
改 O
为 O
1 O
4 O
天 O
） O
， O
致 O
路 O
面 O
塌 O
陷 O
。 O

实 O
验 O
证 O
实 O
， O
涉 O
事 O
企 O
业 O
合 B-LORG
肥 I-LORG
市 I-LORG
新 I-LORG
能 I-LORG
源 I-LORG
电 I-LORG
池 I-LORG
厂 I-LORG
未 O
安 O
装 O
温 O
控 O
装 O
置 O
， O
电 O
池 O
组 O
温 O
度 O
飙 O
升 O
至 O
8 O
0 O
℃ O
引 O
爆 O
。 O

调 O
研 O
指 O
出 O
， O
大 B-LORG
连 I-LORG
港 I-LORG
远 I-LORG
洋 I-LORG
船 I-LORG
舶 I-LORG
修 I-LORG
理 I-LORG
公 I-LORG
司 I-LORG
违 O
规 O
使 O
用 O
含 O
硫 O
焊 O
条 O
（ O
型 O
号 O
J O
4 O
2 O
2 O
） O
， O
致 O
船 O
体 O
焊 O
缝 O
腐 O
蚀 O
穿 O
孔 O
。 O

经 O
调 O
查 O
， O
事 O
故 O
责 O
任 O
单 O
位 O
南 B-LORG
京 I-LORG
金 I-LORG
盾 I-LORG
消 I-LORG
防 I-LORG
设 I-LORG
备 I-LORG
有 I-LORG
限 I-LORG
公 I-LORG
司 I-LORG
未 O
按 O
规 O
定 O
检 O
测 O
灭 O
火 O
器 O
压 O
力 O
， O
导 O
致 O
火 B-TYPE
灾 I-TYPE
时 O
设 O
备 O
失 O
效 O
。 O

据 O
核 O
实 O
， O
广 B-LORG
州 I-LORG
天 I-LORG
悦 I-LORG
建 I-LORG
筑 I-LORG
工 I-LORG
程 I-LORG
有 I-LORG
限 I-LORG
公 I-LORG
司 I-LORG
擅 O
自 O
更 O
改 O
设 O
计 O
图 O
纸 O
， O
将 O
承 O
重 O
墙 O
厚 O
度 O
从 O
3 O
0 O
c O
m O
减 O
为 O
2 O
0 O
c O
m O
， O
引 O
发 O
局 O
部 O
坍 O
塌 O
。 O

检 O
查 O
发 O
现 O
， O
深 B-LORG
圳 I-LORG
市 I-LORG
华 I-LORG
光 I-LORG
电 I-LORG
子 I-LORG
科 I-LORG
技 I-LORG
有 I-LORG
限 I-LORG
公 I-LORG
司 I-LORG
违 O
规 O
使 O
用 O
劣 O
质 O
电 O
路 O
板 O
（ O
型 O
号 O
X O

O
2 O
0 O
0 O
） O
， O
导 O
致 O
设 O
备 O
短 O
路 O
起 O
火 O
。 O

经 O
鉴 O
定 O
， O
责 O
任 O
方 O
杭 B-LORG
州 I-LORG
绿 I-LORG
源 I-LORG
环 I-LORG
保 I-LORG
科 I-LORG
技 I-LORG
公 I-LORG
司 I-LORG
未 O
处 O
理 O
废 O
水 O
， O
排 O
放 O
指 O
标 O
超 O
标 O
5 O
倍 O
， O
造 O
成 O
河 O
流 O
污 O
染 O
。 O

据 O
举 O
报 O
， O
成 B-LORG
都 I-LORG
瑞 I-LORG
峰 I-LORG
食 I-LORG
品 I-LORG
加 I-LORG
工 I-LORG
厂 I-LORG
使 O
用 O
过 O
期 O
添 O
加 O
剂 O
（ O
批 O
次 O
2 O
0 O
2 O
3 O
0 O
5 O
） O
， O
导 O
致 O
3 B-CLOSS
0 I-CLOSS
人 I-CLOSS
食 I-CLOSS
物 I-CLOSS
中 I-CLOSS
毒 I-CLOSS
。 O

调 O
查 O
显 O
示 O
， O
武 B-LORG
汉 I-LORG
市 I-LORG
安 I-LORG
泰 I-LORG
医 I-LORG
疗 I-LORG
器 I-LORG
械 I-LORG
厂 I-LORG
未 O
灭 O
菌 O
生 O
产 O
手 O
术 O
刀 O
片 O
（ O
批 O
号 O
2 O
0 O
2 O
3 O
0 O
8 O
） O
， O
造 O
成 O
感 O
染 O
事 O
件 O
。 O

经 O
分 O
析 O
， O
西 B-LORG
安 I-LORG
市 I-LORG
腾 I-LORG
飞 I-LORG
路 I-LORG
桥 I-LORG
工 I-LORG
程 I-LORG
公 I-LORG
司 I-LORG
擅 O
自 O
缩 O
短 O
养 O
护 O
期 O
（ O
原 O
2 O
8 O
天 O
改 O
为 O
1 O
4 O
天 O
） O
， O
致 O
路 O
面 O
塌 O
陷 O
。 O

实 O
验 O
证 O
实 O
， O
合 B-LORG
肥 I-LORG
市 I-LORG
新 I-LORG
能 I-LORG
源 I-LORG
电 I-LORG
池 I-LORG
厂 I-LORG
未 O
安 O
装 O
温 O
控 O
装 O
置 O
， O
电 O
池 O
组 O
温 O
度 O
飙 O
升 O
至 O
8 O
0 O
℃ O
引 O
爆 O
。 O

调 O
研 O
指 O
出 O
， O
大 B-LORG
连 I-LORG
港 I-LORG
远 I-LORG
洋 I-LORG
船 I-LORG
舶 I-LORG
修 I-LORG
理 I-LORG
公 I-LORG
司 I-LORG
违 O
规 O
使 O
用 O
含 O
硫 O
焊 O
条 O
（ O
型 O
号 O
J O
4 O
2 O
2 O
） O
， O
致 O
船 O
体 O
焊 O
缝 O
腐 O
蚀 O
穿 O
孔 O
。 O

经 O
审 O
查 O
， O
苏 B-LORG
州 I-LORG
宏 I-LORG
达 I-LORG
机 I-LORG
械 I-LORG
制 I-LORG
造 I-LORG
厂 I-LORG
违 O
规 O
调 O
低 O
压 O
力 O
阀 O
阈 O
值 O
（ O
原 O
1 O
5 O
M O
P O
a O
改 O
为 O
8 O
M O
P O
a O
） O
， O
导 O
致 O
锅 O
炉 O
爆 O
裂 O
。 O

据 O
监 O
测 O
， O
广 B-LORG
州 I-LORG
天 I-LORG
成 I-LORG
化 I-LORG
工 I-LORG
有 I-LORG
限 I-LORG
公 I-LORG
司 I-LORG
未 O
按 O
规 O
定 O
存 O
储 O
易 O
燃 O
物 O
品 O
， O
仓 O
库 O
通 O
风 O
系 O
统 O
失 O
灵 O
， O
引 O
发 O
爆 B-TYPE
炸 I-TYPE
。 O

检 O
查 O
表 O
明 O
， O
深 B-LORG
圳 I-LORG
市 I-LORG
蓝 I-LORG
海 I-LORG
建 I-LORG
筑 I-LORG
工 I-LORG
程 I-LORG
集 I-LORG
团 I-LORG
违 O
规 O
使 O
用 O
型 O
号 O
为 O
Q O
2 O
3 O
5 O
的 O
劣 O
质 O
钢 O
材 O
， O
致 O
横 O
梁 O
承 O
载 O
力 O
下 O
降 O
3 O
0 O
% O
， O
引 O
发 O
结 O
构 O
裂 O
缝 O
。 O

经 O
核 O
实 O
， O
南 B-LORG
京 I-LORG
华 I-LORG
讯 I-LORG
电 I-LORG
子 I-LORG
科 I-LORG
技 I-LORG
有 I-LORG
限 I-LORG
公 I-LORG
司 I-LORG
违 O
规 O
使 O
用 O
劣 O
质 O
电 O
路 O
板 O
， O
导 O
致 O
设 O
备 O
短 O
路 O
起 O
火 O
， O
烧 O
毁 O
厂 O
房 O
面 O
积 O
约 O
5 O
0 O
0 O
平 O
方 O
米 O
。 O

据 O
报 O
告 O
， O
成 B-LORG
都 I-LORG
瑞 I-LORG
峰 I-LORG
食 I-LORG
品 I-LORG
加 I-LORG
工 I-LORG
厂 I-LORG
未 O
按 O
规 O
定 O
检 O
测 O
食 O
品 O
添 O
加 O
剂 O
（ O
批 O
次 O
2 O
0 O
2 O
3 O
1 O
0 O
） O
， O
致
5 B-CLOSS
0 I-CLOSS
人 I-CLOSS
食 I-CLOSS
物 I-CLOSS
中 I-CLOSS
毒 I-CLOSS
。 O

经 O
鉴 O
定 O
， O
杭 B-LORG
州 I-LORG
绿 I-LORG
源 I-LORG
环 I-LORG
保 I-LORG
科 I-LORG
技 I-LORG
公 I-LORG
司 I-LORG
未 O
处 O
理 O
废 O
气 O
， O
排 O
放 O
指 O
标 O
超 O
标 O
3 O
倍 O
， O
致 O
周 O
边 O
居 O
民 O
呼 O
吸 O
道 O
疾 O
病 O
暴 O
增 O
。 O

据 O
举 O
报 O
， O
广 B-LORG
州 I-LORG
天 I-LORG
悦 I-LORG
建 I-LORG
筑 I-LORG
工 I-LORG
程 I-LORG
有 I-LORG
限 I-LORG
公 I-LORG
司 I-LORG
擅 O
自 O
更 O
改 O
设 O
计 O
图 O
纸 O
， O
将 O
承 O
重 O
墙 O
厚 O
度 O
从 O
3 O
0 O
c O
m O
减 O
为 O
2 O
0 O
c O
m O
， O
引 O
发 O
局 O
部 O
坍 O
塌 O
。 O

检 O
查 O
发 O
现 O
， O
深 B-LORG
圳 I-LORG
市 I-LORG
华 I-LORG
光 I-LORG
电 I-LORG
子 I-LORG
科 I-LORG
技 I-LORG
有 I-LORG
限 I-LORG
公 I-LORG
司 I-LORG
违 O
规 O
使 O
用 O
劣 O
质 O
电 O
路 O
板 O
（ O
型 O
号 O
X O

O
2 O
0 O
0 O
） O
， O
导 O
致 O
设 O
备 O
短 O
路 O
起 O
火 O
。 O

经 O
分 O
析 O
， O
西 B-LORG
安 I-LORG
市 I-LORG
腾 I-LORG
飞 I-LORG
路 I-LORG
桥 I-LORG
工 I-LORG
程 I-LORG
公 I-LORG
司 I-LORG
擅 O
自 O
缩 O
短 O
养 O
护 O
期 O
（ O
原 O
2 O
8 O
天 O
改 O
为 O
1 O
4 O
天 O
） O
， O
致 O
路 O
面 O
塌 O
陷 O
。 O

实 O
验 O
证 O
实 O
， O
合 B-LORG
肥 I-LORG
市 I-LORG
新 I-LORG
能 I-LORG
源 I-LORG
电 I-LORG
池 I-LORG
厂 I-LORG
未 O
安 O
装 O
温 O
控 O
装 O
置 O
， O
电 O
池 O
组 O
温 O
度 O
飙 O
升 O
至 O
8 O
0 O
度 O
引 O
爆 O
。 O

经 O
调 O
查 O
， O
涉 O
事 O
单 O
位 O
杭 B-LORG
州 I-LORG
绿 I-LORG
源 I-LORG
环 I-LORG
保 I-LORG
科 I-LORG
技 I-LORG
公 I-LORG
司 I-LORG
未 O
按 O
规 O
定 O
处 O
理 O
废 O
气 O
， O
排 O
放 O
指 O
标 O
超 O
标 O
3 O
倍 O
， O
致 O
使 O
周 O
边 O
居 O
民 O
呼 O
吸 O
道 O
疾 O
病 O
暴 O
增 O
。 O

据 O
监 O
测 O
， O
责 O
任 O
方 O
苏 B-LORG
州 I-LORG
宏 I-LORG
达 I-LORG
机 I-LORG
械 I-LORG
制 I-LORG
造 I-LORG
厂 I-LORG
在 O
生 O
产 O
中 O
违 O
规 O
调 O
低 O
压 O
力 O
阀 O
阈 O
值 O
（ O
原 O
为 O
1 O
5 O
M O
P O
a O
， O
改 O
为 O
8 O
M O
P O
a O
） O
， O
导 O
致 O
锅 O
炉 O
爆 O
裂 O
。 O

经 O
鉴 O
定 O
， O
责 O
任 O
方 O
杭 B-LORG
州 I-LORG
绿 I-LORG
源 I-LORG
环 I-LORG
保 I-LORG
科 I-LORG
技 I-LORG
公 I-LORG
司 I-LORG
未 O
处 O
理 O
废 O
水 O
， O
排 O
放 O
指 O
标 O
超 O
标 O
5 O
倍 O
， O
造 O
成 O
河 O
流 O
污 O
染 O
。 O

据 O
举 O
报 O
， O
成 B-LORG
都 I-LORG
瑞 I-LORG
峰 I-LORG
食 I-LORG
品 I-LORG
加 I-LORG
工 I-LORG
厂 I-LORG
使 O
用 O
过 O
期 O
添 O
加 O
剂 O
（ O
批 O
次 O
2 O
0 O
2 O
3 O
0 O
5 O
） O
， O
导 O
致 O
3 B-CLOSS
0 I-CLOSS
人 I-CLOSS
食 I-CLOSS
物 I-CLOSS
中 I-CLOSS
毒 I-CLOSS
。 O

调 O
查 O
显 O
示 O
， O
武 B-LORG
汉 I-LORG
市 I-LORG
安 I-LORG
泰 I-LORG
医 I-LORG
疗 I-LORG
器 I-LORG
械 I-LORG
厂 I-LORG
未 O
灭 O
菌 O
生 O
产 O
手 O
术 O
刀 O
片 O
（ O
批 O
号 O
2 O
0 O
2 O
3 O
0 O
8 O
） O
， O
造 O
成 O
感 O
染 O
事 O
件 O
。 O

经 O
分 O
析 O
， O
西 B-LORG
安 I-LORG
市 I-LORG
腾 I-LORG
飞 I-LORG
路 I-LORG
桥 I-LORG
工 I-LORG
程 I-LORG
公 I-LORG
司 I-LORG
擅 O
自 O
缩 O
短 O
养 O
护 O
期 O
（ O
原 O
2 O
8 O
天 O
改 O
为 O
1 O
4 O
天 O
） O
， O
致 O
路 O
面 O
塌 O
陷 O
。 O

实 O
验 O
证 O
实 O
， O
合 B-LORG
肥 I-LORG
市 I-LORG
新 I-LORG
能 I-LORG
源 I-LORG
电 I-LORG
池 I-LORG
厂 I-LORG
未 O
安 O
装 O
温 O
控 O
装 O
置 O
， O
电 O
池 O
组 O
温 O
度 O
飙 O
升 O
至 O
8 O
0 O
℃ O
引 O
爆 O
。 O

调 O
研 O
指 O
出 O
， O
大 B-LORG
连 I-LORG
港 I-LORG
远 I-LORG
洋 I-LORG
船 I-LORG
舶 I-LORG
修 I-LORG
理 I-LORG
公 I-LORG
司 I-LORG
违 O
规 O
使 O
用 O
含 O
硫 O
焊 O
条 O
（ O
型 O
号 O
J O
4 O
2 O
2 O
） O
， O
致 O
船 O
体 O
焊 O
缝 O
腐 O
蚀 O
穿 O
孔 O
。 O

经 O
审 O
查 O
， O
苏 B-LORG
州 I-LORG
宏 I-LORG
达 I-LORG
机 I-LORG
械 I-LORG
制 I-LORG
造 I-LORG
厂 I-LORG
违 O
规 O
调 O
低 O
压 O
力 O
阀 O
阈 O
值 O
（ O
原 O
1 O
5 O
M O
P O
a O
改 O
为 O
8 O
M O
P O
a O
） O
， O
导 O
致 O
锅 O
炉 O
爆 O
裂 O
。 O

据 O
监 O
测 O
， O
广 B-LORG
州 I-LORG
天 I-LORG
成 I-LORG
化 I-LORG
工 I-LORG
有 I-LORG
限 I-LORG
公 I-LORG
司 I-LORG
未 O
按 O
规 O
定 O
存 O
储 O
易 O
燃 O
物 O
品 O
， O
仓 O
库 O
通 O
风 O
系 O
统 O
失 O
灵 O
， O
引 O
发 O
爆 B-TYPE
炸 I-TYPE
。 O

经 O
核 O
实 O
， O
涉 O
事 O
单 O
位 O
北 B-LORG
京 I-LORG
市 I-LORG
安 I-LORG
泰 I-LORG
建 I-LORG
工 I-LORG
集 I-LORG
团 I-LORG
违 O
规 O
缩 O
短 O
混 O
凝 O
土 O
养 O
护 O
期 O
， O
致 O
墙 O
体 O
抗 O
压 O
强 O
度 O
下 O
降 O
2 O
0 O
% O
。 O

据 O
报 O
道 O
， O
广 B-LORG
州 I-LORG
市 I-LORG
金 I-LORG
鼎 I-LORG
食 I-LORG
品 I-LORG
加 I-LORG
工 I-LORG
厂 I-LORG
使 O
用 O
工 O
业 O
盐 O
替 O
代 O
食 O
用 O
盐 O
， O
涉 O
案 O
金 O
额 O
达 O
3 O
0 O
0 O
万 O
元 O
。 O

检 O
查 O
显 O
示 O
， O
深 B-LORG
圳 I-LORG
市 I-LORG
蓝 I-LORG
海 I-LORG
电 I-LORG
子 I-LORG
科 I-LORG
技 I-LORG
公 I-LORG
司 I-LORG
未 O
安 O
装 O
静 O
电 O
防 O
护 O
装 O
置 O
， O
引 O
发 O
火 B-TYPE
灾 I-TYPE
。 O

经 O
鉴 O
定 O
， O
责 O
任 O
方 O
杭 B-LORG
州 I-LORG
市 I-LORG
绿 I-LORG
源 I-LORG
环 I-LORG
保 I-LORG
公 I-LORG
司 I-LORG
偷 O
排 O
含 O
铅 O
废 O
水 O
， O
河 O
流 O
铅 O
含 O
量 O
超 O
标 O
8 O
倍 O
。 O

据 O
监 O
测 O
， O
南 B-LORG
京 I-LORG
市 I-LORG
华 I-LORG
光 I-LORG
医 I-LORG
疗 I-LORG
器 I-LORG
械 I-LORG
厂 I-LORG
生 O
产 O
的 O
口 O
罩 O
过 O
滤 O
效 O
率 O
仅 O
3 O
0 O
% O
， O
低 O
于 O
国 O
标 O
。 O

调 O
查 O
确 O
认 O
， O
天 B-LORG
津 I-LORG
市 I-LORG
海 I-LORG
润 I-LORG
石 I-LORG
化 I-LORG
集 I-LORG
团 I-LORG
储 O
罐 O
泄 O
漏 O
原 O
因 O
为 O
阀 O
门 O
锈 O
蚀 O
未 O
更 O
换 O
。 O

实 O
验 O
证 O
明 O
， O
武 B-LORG
汉 I-LORG
市 I-LORG
新 I-LORG
能 I-LORG
源 I-LORG
电 I-LORG
池 I-LORG
厂 I-LORG
电 O
解 O
液 O
配 O
比 O
错 O
误 O
， O
导 O
致 O
爆 B-TYPE
炸 I-TYPE
。 O

根 O
据 O
公 O
告 O
， O
成 B-LORG
都 I-LORG
市 I-LORG
瑞 I-LORG
峰 I-LORG
建 I-LORG
材 I-LORG
有 I-LORG
限 I-LORG
公 I-LORG
司 I-LORG
销 O
售 O
劣 O
质 O
水 O
泥 O
， O
强 O
度 O
仅 O
C O
2 O
0 O
。 O

民 O
众 O
举 O
报 O
， O
沈 B-LORG
阳 I-LORG
市 I-LORG
安 I-LORG
全 I-LORG
食 I-LORG
品 I-LORG
厂 I-LORG
使 O
用 O
地 O
沟 O
油 O
加 O
工 O
饼 O
干 O
。 O

法 O
院 O
判 O
决 O
书 O
指 O
出 O
， O
西 B-LORG
安 I-LORG
市 I-LORG
宏 I-LORG
达 I-LORG
机 I-LORG
械 I-LORG
厂 I-LORG
未 O
检 O
测 O
钢 O
材 O
韧 O
性 O
， O
致 O
设 O
备 O
断 O
裂 O
。 O

经 O
审 O
计 O
， O
重 B-LORG
庆 I-LORG
市 I-LORG
金 I-LORG
盾 I-LORG
建 I-LORG
材 I-LORG
公 I-LORG
司 I-LORG
虚 O
报 O
环 O
保 O
投 O
入 O
金 O
额 O
5 O
0 O
0 O
万 O
元 O
。 O

据 O
披 O
露 O
， O
昆 B-LORG
明 I-LORG
市 I-LORG
蓝 I-LORG
天 I-LORG
化 I-LORG
工 I-LORG
公 I-LORG
司 I-LORG
夜 O
间 O
偷 O
排 O
硫 O
化 O
氢 O
气 O
体 O
。 O

检 O
测 O
报 O
告 O
显 O
示 O
， O
无 B-LORG
锡 I-LORG
市 I-LORG
捷 I-LORG
通 I-LORG
物 I-LORG
流 I-LORG
公 I-LORG
司 I-LORG
仓 O
库 O
消 O
防 O
通 O
道 O
堵 O
塞 O
率 O
达 O
9 O
0 O
% O
。 O

调 O
研 O
发 O
现 O
， O
福 B-LORG
州 I-LORG
市 I-LORG
华 I-LORG
光 I-LORG
电 I-LORG
力 I-LORG
公 I-LORG
司 I-LORG
变 O
压 O
器 O
绝 O
缘 O
层 O
厚 O
度 O
仅 O
0 O
. O
3 O
m O
m O
。 O

官 O
方 O
通 O
报 O
， O
南 B-LORG
宁 I-LORG
市 I-LORG
绿 I-LORG
源 I-LORG
环 I-LORG
保 I-LORG
科 I-LORG
技 I-LORG
公 I-LORG
司 I-LORG
伪 O
造 O
排 O
放 O
监 O
测 O
数 O
据 O
。 O

专 O
家 O
分 O
析 O
， O
长 B-LORG
沙 I-LORG
市 I-LORG
新 I-LORG
能 I-LORG
源 I-LORG
汽 I-LORG
车 I-LORG
厂 I-LORG
电 O
池 O
热 O
管 O
理 O
系 O
统 O
设 O
计 O
缺 O
陷 O
。 O

据 O
举 O
报 O
， O
青 B-LORG
岛 I-LORG
市 I-LORG
海 I-LORG
润 I-LORG
食 I-LORG
品 I-LORG
加 I-LORG
工 I-LORG
厂 I-LORG
添 O
加 O
禁 O
用 O
防 O
腐 O
剂 O
。 O

监 O
管 O
部 O
门 O
确 O
认 O
， O
大 B-LORG
连 I-LORG
市 I-LORG
安 I-LORG
全 I-LORG
医 I-LORG
疗 I-LORG
器 I-LORG
械 I-LORG
厂 I-LORG
灭 O
菌 O
温 O
度 O
未 O
达 O
标 O
。 O

技 O
术 O
鉴 O
定 O
， O
郑 B-LORG
州 I-LORG
市 I-LORG
金 I-LORG
鼎 I-LORG
建 I-LORG
材 I-LORG
公 I-LORG
司 I-LORG
水 O
泥 O
氯 O
离 O
子 O
含 O
量 O
超 O
标 O
3 O
倍 O
。 O

法 O
庭 O
证 O
据 O
显 O
示 O
， O
合 B-LORG
肥 I-LORG
市 I-LORG
宏 I-LORG
达 I-LORG
机 I-LORG
械 I-LORG
厂 I-LORG
伪 O
造 O
质 O
检 O
合 O
格 O
证 O
。 O

实 O
地 O
勘 O
察 O
， O
西 B-LORG
安 I-LORG
市 I-LORG
华 I-LORG
讯 I-LORG
电 I-LORG
力 I-LORG
公 I-LORG
司 I-LORG
输 O
电 O
线 O
路 O
绝 O
缘 O
层 O
老 O
化 O
破 O
损 O
。 O

据 O
统 O
计 O
， O
杭 B-LORG
州 I-LORG
市 I-LORG
绿 I-LORG
源 I-LORG
环 I-LORG
保 I-LORG
公 I-LORG
司 I-LORG
近 O
三 O
年 O
违 O
规 O
排 O
放 O
1 O
2 O
次 O
。 O

检 O
修 O
记 O
录 O
显 O
示 O
， O
天 B-LORG
津 I-LORG
市 I-LORG
海 I-LORG
润 I-LORG
石 I-LORG
化 I-LORG
集 I-LORG
团 I-LORG
泵 O
机 O
轴 O
承 O
超 O
期 O
未 O
更 O
换 O
。 O

民 O
工 O
反 O
映 O
， O
广 B-LORG
州 I-LORG
市 I-LORG
金 I-LORG
鼎 I-LORG
建 I-LORG
工 I-LORG
集 I-LORG
团 I-LORG
未 O
发 O
放 O
安 O
全 O
防 O
护 O
用 O
具 O
。 O

实 O
验 O
室 O
检 O
测 O
， O
深 B-LORG
圳 I-LORG
市 I-LORG
蓝 I-LORG
海 I-LORG
电 I-LORG
子 I-LORG
公 I-LORG
司 I-LORG
电 O
路 O
板 O
焊 O
锡 O
含 O
铅 O
量 O
超 O
标 O
。 O

调 O
查 O
组 O
披 O
露 O
， O
北 B-LORG
京 I-LORG
市 I-LORG
安 I-LORG
泰 I-LORG
建 I-LORG
工 I-LORG
集 I-LORG
团 I-LORG
擅 O
自 O
删 O
减 O
钢 O
筋 O
配 O
筋 O
率 O
。 O

政 O
府 O
公 O
告 O
， O
南 B-LORG
昌 I-LORG
市 I-LORG
华 I-LORG
光 I-LORG
医 I-LORG
疗 I-LORG
器 I-LORG
械 I-LORG
厂 I-LORG
停 O
产 O
整 O
改 O
期 O
间 O
暗 O
中 O
生 O
产 O
。 O

行 O
业 O
报 O
告 O
指 O
出 O
， O
昆 B-LORG
明 I-LORG
市 I-LORG
蓝 I-LORG
天 I-LORG
化 I-LORG
工 I-LORG
公 I-LORG
司 I-LORG
废 O
气 O
处 O
理 O
设 O
备 O
闲 O
置 O
率 O
达 O
7 O
0 O
% O
。 O

法 O
医 O
鉴 O
定 O
， O
福 B-LORG
州 I-LORG
市 I-LORG
华 I-LORG
光 I-LORG
电 I-LORG
力 I-LORG
公 I-LORG
司 I-LORG
触 O
电 O
事 O
故 O
因 O
接 O
线 O
盒 O
漏 O
电 O
